  x  y  lat    lon    sand clay color  fractional coverage of grid by vegetation class (Must/Should Add to 1.0)
  (Deg)     (Deg)  (%/100)   index  1    2    3    4    5    6    7    8    9    10   11   12   13   14   15   16   17   18
31  2  38.88189  -107.0222  0.16  0.26  2  1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
32  2  38.88191  -107.021  0.16  0.26  2  1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
33  2  38.88193  -107.0199  0.16  0.26  2  1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
34  2  38.88195  -107.0187  0.16  0.26  2  1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
35  2  38.88197  -107.0176  0.16  0.26  2  1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
36  2  38.88199  -107.0164  0.16  0.26  2  1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
37  2  38.88201  -107.0153  0.16  0.26  2  1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
38  2  38.88203  -107.0141  0.16  0.26  2  1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
39  2  38.88205  -107.013  0.16  0.26  2  0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0
40  2  38.88207  -107.0118  0.16  0.26  2  1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
41  2  38.88209  -107.0107  0.16  0.26  2  0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
42  2  38.88211  -107.0095  0.16  0.26  2  0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
43  2  38.88213  -107.0084  0.16  0.26  2  1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
44  2  38.88215  -107.0072  0.16  0.26  2  1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
45  2  38.88217  -107.0061  0.16  0.26  2  1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
46  2  38.88218  -107.0049  0.16  0.26  2  0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0
47  2  38.8822  -107.0037  0.16  0.26  2  0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0
48  2  38.88222  -107.0026  0.16  0.26  2  0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
49  2  38.88224  -107.0014  0.16  0.26  2  0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0
50  2  38.88226  -107.0003  0.16  0.26  2  0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0
51  2  38.88228  -106.9991  0.16  0.26  2  0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0
52  2  38.8823  -106.998  0.16  0.26  2  0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0
53  2  38.88232  -106.9968  0.16  0.26  2  0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0
54  2  38.88234  -106.9957  0.16  0.26  2  0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0
55  2  38.88236  -106.9945  0.16  0.26  2  0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0
56  2  38.88238  -106.9934  0.16  0.26  2  0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0
